id,name,hp,attack,defense,sp_attack,sp_defense,speed,base_stats,normal_weakness,fire_weakness,water_weakness,electric_weakness,grass_weakness,ice_weakness,fighting_weakness,poison_weakness,ground_weakness,flying_weakness,psychic_weakness,bug_weakness,rock_weakness,ghost_weakness,dragon_weakness,dark_weakness,steel_weakness,fairy_weakness,height_inches,height_meters,weight_pounds,weight_kilograms,capturing_rate,gender_male_ratio,egg_steps,egg_cycles,abilities,type_1,type_2,classification_info,forms,gen,is_legendary,is_mythical,is_ultra_beast,number_immune,number_not_effective,number_normal,number_super_effective,has_forms,abilities_count,base_stats_calc,base_stats_diff
563,Cofagrigus,58,50,145,95,105,30,483,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,1.0,2.0,1.0,1.0,507,1.7,168.7,76.5,90,5.0,6400,90,Mummy,Ghost,None,Coffin,,5,0,0,0,2,2,12,2,0,1,483,0
564,Tirtouga,54,78,103,53,45,22,355,0.5,0.25,1.0,2.0,4.0,0.5,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,204,0.7,36.4,16.5,45,88.1,7680,45,Solid Rock; Sturdy; Swift Swim,Water,Rock,Prototurtle,,5,0,0,0,0,5,9,4,0,3,355,0
565,Carracosta,74,108,133,83,65,32,495,0.5,0.25,1.0,2.0,4.0,0.5,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,311,1.2,178.6,81.0,45,88.1,7680,45,Solid Rock; Sturdy; Swift Swim,Water,Rock,Prototurtle,,5,0,0,0,0,5,9,4,0,3,495,0
566,Archen,55,112,45,74,45,70,401,0.5,0.5,2.0,2.0,1.0,2.0,1.0,0.5,0.0,0.5,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,108,0.5,20.9,9.5,45,88.1,7680,45,Defeatist,Rock,Flying,First Bird,,5,0,0,0,1,5,7,5,0,1,401,0
567,Archeops,75,140,65,112,65,110,567,0.5,0.5,2.0,2.0,1.0,2.0,1.0,0.5,0.0,0.5,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,407,1.4,70.5,32.0,45,88.1,7680,45,Defeatist,Rock,Flying,First Bird,,5,0,0,0,1,5,7,5,0,1,567,0
568,Trubbish,50,50,62,40,62,65,329,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,200,0.6,68.3,31.0,190,5.0,5120,190,Aftermath; Available; Stench; Sticky Hold,Poison,None,Trash Bag,,5,0,0,0,0,5,11,2,0,4,329,0
569,Garbodor,80,95,82,60,82,75,474,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,603,1.9,236.6,107.3,60,5.0,5120,60,Aftermath; Available; Stench; Weak Armor,Poison,None,Trash Heap,,5,0,0,0,0,5,11,2,0,4,474,0
570,Zorua,40,65,40,80,40,65,330,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,204,0.7,27.6,12.5,75,88.1,6400,75,Illusion,Dark,None,Tricky Fox,Hisuian Zorua,5,0,0,0,1,2,12,3,1,1,330,0
571,Zoroark,60,105,60,120,60,105,510,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,503,1.6,178.8,81.1,45,88.1,5120,45,Illusion,Dark,None,Illusion Fox,Hisuian Zoroark,5,0,0,0,1,2,12,3,1,1,510,0
572,Minccino,55,50,40,40,40,75,300,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,104,0.4,12.8,5.8,255,24.6,3840,255,Cute Charm; Skill Link; Technician,Normal,None,Chinchilla,,5,0,0,0,1,0,16,1,0,3,300,0
573,Cinccino,75,95,60,65,60,115,470,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,108,0.5,16.5,7.5,60,24.6,3840,60,Cute Charm; Skill Link; Technician,Normal,None,Scarf,,5,0,0,0,1,0,16,1,0,3,470,0
574,Gothita,45,30,50,55,65,45,290,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,104,0.4,12.8,5.8,200,24.6,5120,200,Competitive; Frisk; Shadow Tag,Psychic,None,Fixation,,5,0,0,0,0,2,13,3,0,3,290,0
575,Gothorita,60,45,70,75,85,55,390,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,204,0.7,39.7,18.0,100,24.6,5120,100,Competitive; Frisk; Shadow Tag,Psychic,None,Manipulate,,5,0,0,0,0,2,13,3,0,3,390,0
576,Gothitelle,70,55,95,95,110,65,490,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,411,1.5,97.0,44.0,50,24.6,5120,50,Competitive; Frisk; Shadow Tag,Psychic,None,Astral Body,,5,0,0,0,0,2,13,3,0,3,490,0
577,Solosis,45,30,40,105,50,20,290,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,100,0.3,2.2,1.0,200,5.0,5120,200,Magic Guard; Overcoat; Regenerator,Psychic,None,Cell,,5,0,0,0,0,2,13,3,0,3,290,0
578,Duosion,65,40,50,125,60,30,370,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,200,0.6,17.6,8.0,100,5.0,5120,100,Magic Guard; Overcoat; Regenerator,Psychic,None,Mitosis,,5,0,0,0,0,2,13,3,0,3,370,0
579,Reuniclus,110,65,75,125,85,30,490,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,303,1.0,44.3,20.1,50,5.0,5120,50,Magic Guard; Overcoat; Regenerator,Psychic,None,Multiplying,,5,0,0,0,0,2,13,3,0,3,490,0
580,Ducklett,62,44,50,44,50,55,305,1.0,0.5,0.5,4.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,108,0.5,12.1,5.5,190,5.0,5120,190,Big Pecks; Hydration; Keen Eye,Water,Flying,Water Bird,,5,0,0,0,1,5,10,2,0,3,305,0
581,Swanna,75,87,63,87,63,98,473,1.0,0.5,0.5,4.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,403,1.3,53.4,24.2,45,5.0,5120,45,Big Pecks; Hydration; Keen Eye,Water,Flying,White Bird,,5,0,0,0,1,5,10,2,0,3,473,0
582,Vanillite,36,50,50,65,60,44,305,1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,104,0.4,12.6,5.7,255,5.0,5120,255,Available; Ice Body; Snow Cloak; Weak Armor,Ice,None,Fresh Snow,,5,0,0,0,0,1,13,4,0,4,305,0
583,Vanillish,51,65,65,80,75,59,395,1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,307,1.1,90.4,41.0,120,5.0,5120,120,Available; Ice Body; Snow Cloak; Weak Armor,Ice,None,Icy Snow,,5,0,0,0,0,1,13,4,0,4,395,0
584,Vanilluxe,71,95,85,110,95,79,535,1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,403,1.3,126.8,57.5,45,5.0,5120,45,Available; Ice Body; Snow Warning; Weak Armor,Ice,None,Snowstorm,,5,0,0,0,0,1,13,4,0,4,535,0
585,Deerling,60,60,50,40,50,75,335,1.0,2.0,0.5,0.5,0.5,2.0,2.0,2.0,0.5,2.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,200,0.6,43.0,19.5,190,5.0,5120,190,Chlorophyll; Sap Sipper; Serene Grace,Normal,Grass,Season,,5,0,0,0,1,4,7,6,0,3,335,0
586,Sawsbuck,80,100,70,60,70,95,475,1.0,2.0,0.5,0.5,0.5,2.0,2.0,2.0,0.5,2.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,603,1.9,203.9,92.5,75,5.0,5120,75,Chlorophyll; Sap Sipper; Serene Grace,Normal,Grass,Season,,5,0,0,0,1,4,7,6,0,3,475,0
587,Emolga,55,75,60,75,60,103,428,1.0,1.0,1.0,1.0,0.5,2.0,0.5,1.0,0.0,0.5,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,104,0.4,11.0,5.0,200,5.0,5120,200,Available; Motor Drive; Static,Electric,Flying,Sky Squirrel,,5,0,0,0,1,5,10,2,0,3,428,0
588,Karrablast,50,75,45,40,45,60,315,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,108,0.5,13.0,5.9,200,5.0,3840,200,No Guard; Shed Skin; Swarm,Bug,None,Clamping,,5,0,0,0,0,3,12,3,0,3,315,0
589,Escavalier,70,135,105,60,105,20,495,0.5,4.0,1.0,1.0,0.25,0.5,1.0,0.0,1.0,1.0,0.5,0.5,1.0,1.0,0.5,1.0,0.5,0.5,303,1.0,72.8,33.0,75,5.0,3840,75,Overcoat; Shell Armor; Swarm,Bug,Steel,Cavalry,,5,0,0,0,1,8,8,1,0,3,495,0
590,Foongus,69,55,45,55,55,15,294,1.0,2.0,0.5,0.5,0.25,2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,8,0.2,2.2,1.0,190,5.0,5120,190,Effect Spore; Regenerator,Grass,Poison,Mushroom,,5,0,0,0,0,5,9,4,0,2,294,0
591,Amoonguss,114,85,70,85,80,30,464,1.0,2.0,0.5,0.5,0.25,2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,200,0.6,23.1,10.5,75,5.0,5120,75,Effect Spore; Regenerator,Grass,Poison,Mushroom,,5,0,0,0,0,5,9,4,0,2,464,0
592,Frillish,55,40,50,65,85,40,335,0.0,0.5,0.5,2.0,2.0,0.5,0.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,1.0,2.0,0.5,1.0,311,1.2,72.8,33.0,190,5.0,5120,190,Cursed Body; Damp; Water Absorb,Water,Ghost,Floating,,5,0,0,0,2,6,6,4,0,3,335,0
593,Jellicent,100,60,70,85,105,60,480,0.0,0.5,0.5,2.0,2.0,0.5,0.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,1.0,2.0,0.5,1.0,703,2.2,297.6,135.0,60,5.0,5120,60,Cursed Body; Damp; Water Absorb,Water,Ghost,Floating,,5,0,0,0,2,6,6,4,0,3,480,0
594,Alomomola,165,75,80,40,45,65,470,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,311,1.2,69.7,31.6,75,5.0,10240,75,Available; Healer; Hydration; Regenerator,Water,None,Caring,,5,0,0,0,0,4,12,2,0,4,470,0
595,Joltik,50,47,50,57,50,65,319,1.0,2.0,1.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,4,0.1,1.3,0.6,190,5.0,5120,190,Compound Eyes; Swarm; Unnerve,Bug,Electric,Attaching,,5,0,0,0,0,4,12,2,0,3,319,0
596,Galvantula,70,77,60,97,60,108,472,1.0,2.0,1.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,207,0.8,31.5,14.3,75,5.0,5120,75,Compound Eyes; Swarm; Unnerve,Bug,Electric,EleSpider,,5,0,0,0,0,4,12,2,0,3,472,0
597,Ferroseed,44,50,91,24,86,10,305,0.5,4.0,0.5,0.5,0.25,1.0,2.0,0.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,0.5,200,0.6,41.4,18.8,255,5.0,5120,255,Iron Barbs,Grass,Steel,Thorn Seed,,5,0,0,0,1,9,6,2,0,1,305,0
598,Ferrothorn,74,94,131,54,116,20,489,0.5,4.0,0.5,0.5,0.25,1.0,2.0,0.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,0.5,303,1.0,242.5,110.0,90,5.0,5120,90,Anticipation; Iron Barbs,Grass,Steel,Thorn Pod,,5,0,0,0,1,9,6,2,0,2,489,0
599,Klink,40,55,70,45,60,30,300,0.5,2.0,1.0,1.0,0.5,0.5,2.0,0.0,2.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5,100,0.3,46.3,21.0,130,5.0,5120,130,Clear Body; Minus; Plus,Steel,None,Gear,,5,0,0,0,1,10,4,3,0,3,300,0
600,Klang,60,80,95,70,85,50,440,0.5,2.0,1.0,1.0,0.5,0.5,2.0,0.0,2.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5,200,0.6,112.4,51.0,60,5.0,5120,60,Clear Body; Minus; Plus,Steel,None,Gear,,5,0,0,0,1,10,4,3,0,3,440,0
601,Klinklang,60,100,115,70,85,90,520,0.5,2.0,1.0,1.0,0.5,0.5,2.0,0.0,2.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5,200,0.6,178.6,81.0,30,5.0,5120,30,Clear Body; Minus; Plus,Steel,None,Gear,,5,0,0,0,1,10,4,3,0,3,520,0
602,Tynamo,35,55,40,45,40,60,275,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,8,0.2,0.7,0.3,190,5.0,5120,190,Levitate,Electric,None,EleFish,,5,0,0,0,0,3,14,1,0,1,275,0
603,Eelektrik,65,85,70,75,70,40,405,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,311,1.2,48.5,22.0,60,5.0,5120,60,Levitate,Electric,None,EleFish,,5,0,0,0,0,3,14,1,0,1,405,0
604,Eelektross,85,115,80,105,80,50,515,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,611,2.1,177.5,80.5,30,5.0,5120,30,Levitate,Electric,None,EleFish,,5,0,0,0,0,3,14,1,0,1,515,0
605,Elgyem,55,55,55,85,55,30,335,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,108,0.5,19.8,9.0,255,5.0,5120,255,Analytic; Synchronize; Telepathy,Psychic,None,Cerebral,,5,0,0,0,0,2,13,3,0,3,335,0
606,Beheeyem,75,75,75,125,95,40,485,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,303,1.0,76.1,34.5,90,5.0,5120,90,Analytic; Synchronize; Telepathy,Psychic,None,Cerebral,,5,0,0,0,0,2,13,3,0,3,485,0
607,Litwick,50,30,55,65,55,20,275,0.0,0.5,2.0,1.0,0.5,0.5,0.0,0.5,2.0,1.0,1.0,0.25,2.0,2.0,1.0,2.0,0.5,0.5,100,0.3,6.8,3.1,190,5.0,5120,190,Flame Body; Flash Fire; Infiltrator,Ghost,Fire,Candle,,5,0,0,0,2,7,4,5,0,3,275,0
608,Lampent,60,40,60,95,60,55,370,0.0,0.5,2.0,1.0,0.5,0.5,0.0,0.5,2.0,1.0,1.0,0.25,2.0,2.0,1.0,2.0,0.5,0.5,200,0.6,28.7,13.0,90,5.0,5120,90,Flame Body; Flash Fire; Infiltrator,Ghost,Fire,Lamp,,5,0,0,0,2,7,4,5,0,3,370,0
609,Chandelure,60,55,90,145,90,80,520,0.0,0.5,2.0,1.0,0.5,0.5,0.0,0.5,2.0,1.0,1.0,0.25,2.0,2.0,1.0,2.0,0.5,0.5,303,1.0,75.6,34.3,45,5.0,5120,45,Flame Body; Flash Fire; Infiltrator,Ghost,Fire,Luring,,5,0,0,0,2,7,4,5,0,3,520,0
610,Axew,46,87,60,30,40,57,320,1.0,0.5,0.5,0.5,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,200,0.6,39.7,18.0,75,5.0,10240,75,Mold Breaker; Rivalry; Unnerve,Dragon,None,Tusk,,5,0,0,0,0,4,11,3,0,3,320,0
611,Fraxure,66,117,70,40,50,67,410,1.0,0.5,0.5,0.5,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,303,1.0,79.4,36.0,60,5.0,10240,60,Mold Breaker; Rivalry; Unnerve,Dragon,None,Axe Jaw,,5,0,0,0,0,4,11,3,0,3,410,0
612,Haxorus,76,147,90,60,70,97,540,1.0,0.5,0.5,0.5,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,511,1.8,232.6,105.5,45,5.0,10240,45,Mold Breaker; Rivalry; Unnerve,Dragon,None,Axe Jaw,,5,0,0,0,0,4,11,3,0,3,540,0
613,Cubchoo,55,70,40,60,40,40,305,1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,108,0.5,18.7,8.5,120,5.0,5120,120,Rattled; Slush Rush; Snow Cloak,Ice,None,Chill,,5,0,0,0,0,1,13,4,0,3,305,0
614,Beartic,95,130,80,70,80,50,505,1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,806,2.6,573.2,260.0,60,5.0,5120,60,Slush Rush; Snow Cloak; Swift Swim,Ice,None,Freezing,,5,0,0,0,0,1,13,4,0,3,505,0
615,Cryogonal,80,50,50,95,135,105,515,1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,307,1.1,326.3,148.0,25,5.0,6400,25,Levitate,Ice,None,Crystallizing,,5,0,0,0,0,1,13,4,0,1,515,0
616,Shelmet,50,40,85,40,65,25,305,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,104,0.4,17.0,7.7,200,5.0,3840,200,Hydration; Overcoat; Shell Armor,Bug,None,Snail,,5,0,0,0,0,3,12,3,0,3,305,0
617,Accelgor,80,70,40,100,60,145,495,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,207,0.8,55.8,25.3,75,5.0,3840,75,Hydration; Sticky Hold; Unburden,Bug,None,Shell Out,,5,0,0,0,0,3,12,3,0,3,495,0
618,Stunfisk,109,66,84,81,99,32,471,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.5,2.0,0.5,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,204,0.7,24.3,11.0,75,5.0,5120,75,Limber; Sand Veil; Static,Ground,Electric,Trap,Galarian Stunfisk,5,0,0,0,1,4,9,4,1,3,471,0
619,Mienfoo,45,85,50,55,50,65,350,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0,211,0.9,44.1,20.0,180,5.0,6400,180,Inner Focus; Reckless; Regenerator,Fighting,None,Martial Arts,,5,0,0,0,0,3,12,3,0,3,350,0
620,Mienshao,65,125,60,95,60,105,510,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0,407,1.4,78.3,35.5,45,5.0,6400,45,Inner Focus; Reckless; Regenerator,Fighting,None,Martial Arts,,5,0,0,0,0,3,12,3,0,3,510,0
621,Druddigon,77,120,90,60,90,48,485,1.0,0.5,0.5,0.5,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,503,1.6,306.4,139.0,45,5.0,7680,45,Mold Breaker; Rough Skin; Sheer Force,Dragon,None,Cave,,5,0,0,0,0,4,11,3,0,3,485,0
622,Golett,59,74,50,35,50,35,303,0.0,1.0,2.0,0.0,2.0,2.0,0.0,0.25,1.0,1.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,303,1.0,202.8,92.0,190,5.0,6400,190,Iron Fist; Klutz; No Guard,Ground,Ghost,Automaton,,5,0,0,0,3,3,7,5,0,3,303,0
623,Golurk,89,124,80,55,80,55,483,0.0,1.0,2.0,0.0,2.0,2.0,0.0,0.25,1.0,1.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,902,2.8,727.5,330.0,90,5.0,6400,90,Available; Iron Fist; Klutz; No Guard,Ground,Ghost,Automaton,,5,0,0,0,3,3,7,5,0,4,483,0
624,Pawniard,45,85,70,40,40,60,340,0.5,2.0,1.0,1.0,0.5,0.5,4.0,0.0,2.0,0.5,0.0,1.0,0.5,0.5,0.5,0.5,0.5,1.0,108,0.5,22.5,10.2,120,5.0,5120,120,Available; Defiant; Inner Focus; Pressure,Dark,Steel,Sharp Blade,,5,0,0,0,2,9,4,3,0,4,340,0
625,Bisharp,65,125,100,60,70,70,490,0.5,2.0,1.0,1.0,0.5,0.5,4.0,0.0,2.0,0.5,0.0,1.0,0.5,0.5,0.5,0.5,0.5,1.0,503,1.6,154.3,70.0,45,5.0,5120,45,Defiant; Inner Focus; Pressure,Dark,Steel,Sword Blade,,5,0,0,0,2,9,4,3,0,3,490,0
626,Bouffalant,95,110,95,40,95,55,490,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,503,1.6,208.6,94.6,45,5.0,5120,45,Reckless; Sap Sipper; Soundproof,Normal,None,Bash Buffalo,,5,0,0,0,1,0,16,1,0,3,490,0
627,Rufflet,70,83,50,37,50,60,350,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0,108,0.5,23.1,10.5,190,10.0,5120,190,Available; Hustle; Keen Eye; Sheer Force,Normal,Flying,Eaglet,,5,0,0,0,2,2,11,3,0,4,350,0
628,Braviary,100,123,75,57,75,80,510,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0.0,1.0,1.0,1.0,1.0,411,1.5,90.4,41.0,60,10.0,5120,60,Available; Defiant; Keen Eye; Sheer Force,Normal,Flying,Valiant,Hisuian Braviary,5,0,0,0,2,2,11,3,1,4,510,0
629,Vullaby,70,55,75,45,65,60,370,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.5,1.0,0.5,1.0,2.0,108,0.5,19.8,9.0,190,0.0,5120,190,Available; Big Pecks; Overcoat; Weak Armor,Dark,Flying,Diapered,,5,0,0,0,2,3,9,4,0,4,370,0
630,Mandibuzz,110,65,105,55,95,80,510,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.5,1.0,0.5,1.0,2.0,311,1.2,87.1,39.5,60,0.0,5120,60,Available; Big Pecks; Overcoat; Weak Armor,Dark,Flying,Bone Vulture,,5,0,0,0,2,3,9,4,0,4,510,0
631,Heatmor,85,97,66,105,66,65,484,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5,407,1.4,127.9,58.0,90,5.0,5120,90,Flash Fire; Gluttony; White Smoke,Fire,None,Anteater,,5,0,0,0,0,6,9,3,0,3,484,0
632,Durant,58,109,112,48,48,109,484,0.5,4.0,1.0,1.0,0.25,0.5,1.0,0.0,1.0,1.0,0.5,0.5,1.0,1.0,0.5,1.0,0.5,0.5,100,0.3,72.8,33.0,90,5.0,5120,90,Hustle; Swarm; Truant,Bug,Steel,Iron Ant,,5,0,0,0,1,8,8,1,0,3,484,0
633,Deino,52,65,50,45,50,38,300,1.0,0.5,0.5,0.5,0.5,2.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,2.0,0.5,1.0,4.0,207,0.8,38.1,17.3,45,5.0,10240,45,Hustle,Dark,Dragon,Irate,,5,0,0,0,1,6,6,5,0,1,300,0
634,Zweilous,72,85,70,65,70,58,420,1.0,0.5,0.5,0.5,0.5,2.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,2.0,0.5,1.0,4.0,407,1.4,110.2,50.0,45,5.0,10240,45,Hustle,Dark,Dragon,Hostile,,5,0,0,0,1,6,6,5,0,1,420,0
635,Hydreigon,92,105,90,125,90,98,600,1.0,0.5,0.5,0.5,0.5,2.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,2.0,0.5,1.0,4.0,511,1.8,352.7,160.0,45,5.0,10240,45,Levitate,Dark,Dragon,Brutal,,5,0,0,0,1,6,6,5,0,1,600,0
636,Larvesta,55,85,55,50,55,60,360,1.0,1.0,2.0,1.0,0.25,0.5,0.5,1.0,1.0,2.0,1.0,0.5,4.0,1.0,1.0,1.0,0.5,0.5,307,1.1,63.5,28.8,45,5.0,10240,45,Flame Body; Swarm,Bug,Fire,Torch,,5,0,0,0,0,6,9,3,0,2,360,0
637,Volcarona,85,60,65,135,105,100,550,1.0,1.0,2.0,1.0,0.25,0.5,0.5,1.0,1.0,2.0,1.0,0.5,4.0,1.0,1.0,1.0,0.5,0.5,503,1.6,101.4,46.0,15,5.0,10240,15,Flame Body; Swarm,Bug,Fire,Sun,,5,0,0,0,0,6,9,3,0,2,550,0
638,Cobalion,91,90,129,90,72,108,580,0.5,2.0,1.0,1.0,0.5,0.5,2.0,0.0,2.0,1.0,1.0,0.25,0.25,1.0,0.5,0.5,0.5,1.0,611,2.1,551.1,250.0,3,5.0,20480,3,Justified,Steel,Fighting,Iron Will,,5,1,0,0,1,8,6,3,0,1,580,0
639,Terrakion,91,129,90,72,90,108,580,0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,1.0,2.0,0.5,0.5,1.0,1.0,0.5,2.0,2.0,603,1.9,573.2,260.0,3,5.0,20480,3,Justified,Rock,Fighting,Cavern,,5,1,0,0,0,6,5,7,0,1,580,0
640,Virizion,91,90,72,90,129,108,580,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,4.0,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,607,2.0,440.9,200.0,3,5.0,20480,3,Justified,Grass,Fighting,Grassland,,5,1,0,0,0,6,6,6,0,1,580,0
